id,canonical_name,property_type_std,district_normalized,district,cluster_area,address_road,lat,lng,status_std,room_count,entity_id,hongdae_zone,phone,license_date,property_type_raw,raw_status,raw_status_detail,raw_x,raw_y,source_priority,name_eng,floors_above,floors_below,building_area
2767,홍대 게스트하우스 Hi :Dear,guesthouse,마포구,마포구,홍대권,"서울특별시 마포구 양화로6길 76, 4층 (합정동)",37.548376,126.915329,active,3.0,2607,fringe_hongdae,,2019-03-22,외국인관광 도시민박업,영업/정상,영업중,192703.4863399,449571.282229107,seoul_open_data,Hongdae Guesthouse Hi :Dear,0.0,0.0,140.5
2768,모이네 하우스,guesthouse,마포구,마포구,홍대권,"서울특별시 마포구 와우산로14길 9, B01호 (상수동)",37.550302,126.92062,closed,0.0,2608,hongdae_area,,2019-03-27,외국인관광 도시민박업,폐업,폐업,193171.188800729,449784.694497673,seoul_open_data,Moine house,0.0,0.0,36.6
2769,트윈래빗1 게스트하우스,guesthouse,마포구,마포구,홍대권,"서울특별시 마포구 월드컵북로6길 89-8, 201호 (연남동)",37.560643,126.919728,active,0.0,2609,hongdae_area,,2019-03-29,외국인관광 도시민박업,영업/정상,영업중,193093.315810022,450932.466870432,seoul_open_data,Twin rabbit1 guesthouse,0.0,0.0,87.87
2770,트윈래빗3 게스트하우스,guesthouse,마포구,마포구,홍대권,"서울특별시 마포구 월드컵북로6길 89-8, 401호 (연남동)",37.560643,126.919728,active,0.0,2610,hongdae_area,,2019-03-29,외국인관광 도시민박업,영업/정상,영업중,193093.315810022,450932.466870432,seoul_open_data,Twin rabbit3 guesthouse,0.0,0.0,32.97
2771,트윈래빗2 게스트하우스,guesthouse,마포구,마포구,홍대권,"서울특별시 마포구 월드컵북로6길 89-8, 301호 (연남동)",37.560643,126.919728,active,0.0,2611,hongdae_area,,2019-03-29,외국인관광 도시민박업,영업/정상,영업중,193093.315810022,450932.466870432,seoul_open_data,Twin rabbit2 guesthouse,0.0,0.0,87.87
2772,DW STAY3,guesthouse,마포구,마포구,홍대권,"서울특별시 마포구 연남로1길 8-12, 3층 (연남동)",37.561183,126.919168,active,0.0,2612,hongdae_area,,2019-04-08,외국인관광 도시민박업,영업/정상,영업중,193043.874247492,450992.383817526,seoul_open_data,DW STAY3,0.0,0.0,92.44
2773,DW STAY2,guesthouse,마포구,마포구,홍대권,"서울특별시 마포구 연남로1길 8-12, 2층 (연남동)",37.561183,126.919168,active,0.0,2613,hongdae_area,,2019-04-08,외국인관광 도시민박업,영업/정상,영업중,193043.874247492,450992.383817526,seoul_open_data,DW STAY2,0.0,0.0,94.0
2774,M블리 게스트하우스,guesthouse,마포구,마포구,홍대권,"서울특별시 마포구 성미산로 86, 3,4,5층 (성산동)",37.560694,126.914366,closed,0.0,2614,fringe_hongdae,,2019-04-12,외국인관광 도시민박업,폐업,폐업,192619.59848181,450938.553280199,seoul_open_data,Mvely guesthouse,0.0,0.0,106.53
2775,민트하임,guesthouse,마포구,마포구,홍대권,"서울특별시 마포구 연남로3길 71, 3층 402호 (연남동, 한영빌리지)",37.55956,126.91635,closed,0.0,2615,hongdae_area,,2019-05-02,외국인관광 도시민박업,폐업,폐업,192794.776740262,450812.518978701,seoul_open_data,Mint Heim,0.0,0.0,45.09
2776,Hello world guest house2,guesthouse,마포구,마포구,홍대권,"서울특별시 마포구 동교로39길 4-8, 202호 (연남동)",37.562525,126.920993,closed,0.0,2616,hongdae_area,,2019-05-02,외국인관광 도시민박업,폐업,폐업,193205.232383844,451141.213825445,seoul_open_data,Hello world guest house2,0.0,0.0,28.8
2777,Lily,guesthouse,마포구,마포구,홍대권,"서울특별시 마포구 신촌로2안길 10, 3층 401호 (동교동)",37.557421,126.924772,closed,0.0,2617,core_hongdae,,2019-05-03,외국인관광 도시민박업,폐업,폐업,193538.698387874,450574.494470363,seoul_open_data,Lily,0.0,0.0,47.11
2778,Dear Yellow,guesthouse,마포구,마포구,홍대권,"서울특별시 마포구 동교로 220-5, 201호 (동교동)",37.559665,126.921276,closed,0.0,2618,core_hongdae,,2019-05-07,외국인관광 도시민박업,폐업,폐업,193230.03456261,450823.804166584,seoul_open_data,Dear Yellow,0.0,0.0,43.0
2779,Ellie House,guesthouse,마포구,마포구,홍대권,"서울특별시 마포구 동교로38길 27-8, 3층 (연남동)",37.561738,126.923029,closed,0.0,2619,core_hongdae,,2019-05-09,외국인관광 도시민박업,폐업,폐업,193385.066799498,451053.80313477,seoul_open_data,Ellie House,0.0,0.0,49.9
2780,어반스테이,guesthouse,마포구,마포구,홍대권,"서울특별시 마포구 신촌로4길 5-21, 401호 (동교동)",37.557358,126.926618,closed,1.0,2620,core_hongdae,,2019-05-16,외국인관광 도시민박업,폐업,폐업,193701.812877631,450567.346643272,seoul_open_data,URBAN STAY,0.0,0.0,43.0
2781,J house,guesthouse,마포구,마포구,홍대권,"서울특별시 마포구 신촌로2안길 31-5, 102호 (동교동)",37.557293,126.926139,closed,0.0,2621,core_hongdae,,2019-05-17,외국인관광 도시민박업,폐업,폐업,193659.462963652,450560.240302842,seoul_open_data,J house,0.0,0.0,54.86
2782,와이즈 하우스1,guesthouse,마포구,마포구,홍대권,"서울특별시 마포구 월드컵북로6길 89-9, 1층 (연남동)",37.560546,126.91959,closed,0.0,2622,hongdae_area,0260101230,2019-05-22,외국인관광 도시민박업,폐업,폐업,193081.146447617,450921.70101029,seoul_open_data,yz house1,0.0,0.0,82.13
2783,케이 하우스,guesthouse,마포구,마포구,홍대권,"서울특별시 마포구 월드컵북로6길 81-18, 201호 (연남동, 연세빌라)",37.560401,126.919355,closed,0.0,2623,hongdae_area,,2019-05-23,외국인관광 도시민박업,폐업,폐업,193060.375781677,450905.628871372,seoul_open_data,Kay House,1.0,0.0,36.96
2784,허니워니 게스트하우스,guesthouse,마포구,마포구,홍대권,"서울특별시 마포구 신촌로2안길 28, 동교동다가구주택 302호 (동교동)",37.55704,126.925664,closed,0.0,2624,core_hongdae,,2019-05-23,외국인관광 도시민박업,폐업,폐업,193617.480490635,450532.092611692,seoul_open_data,HoneyWoney GUESTHOUSE,0.0,0.0,59.5
2785,위자드 하우스,guesthouse,마포구,마포구,홍대권,"서울특별시 마포구 월드컵북로8길 33, 102호 (연남동)",37.56001,126.915651,active,0.0,2625,hongdae_area,,2019-05-23,외국인관광 도시민박업,영업/정상,영업중,192733.0362804,450862.462661156,seoul_open_data,Wizard house,0.0,1.0,30.93
2786,다이브인 아트스테이,guesthouse,마포구,마포구,홍대권,"서울특별시 마포구 성미산로27길 69, 3층 (연남동)",37.566331,126.917258,closed,0.0,2626,fringe_hongdae,,2019-05-23,외국인관광 도시민박업,폐업,폐업,192875.654187487,451563.902242059,seoul_open_data,Dive in Art Stay,0.0,0.0,36.8
2787,데일리 하우스,guesthouse,마포구,마포구,홍대권,"서울특별시 마포구 동교로38길 26-16, 2층 (연남동)",37.561609,126.922216,active,2.0,2627,core_hongdae,,2019-05-27,외국인관광 도시민박업,영업/정상,영업중,193313.264490934,451039.522692324,seoul_open_data,Daily house,0.0,0.0,74.8
2788,김원 하우스Ⅱ,guesthouse,마포구,마포구,홍대권,"서울특별시 마포구 연남로3길 8, 101호 (연남동)",37.561512,126.919152,closed,0.0,2628,hongdae_area,,2019-05-28,외국인관광 도시민박업,폐업,폐업,193042.474838579,451028.953945256,seoul_open_data,Kim Won HouseⅡ,0.0,0.0,52.0
2789,합정-361 게스트하우스,guesthouse,마포구,마포구,,"서울특별시 마포구 독막로6길 34, 1층 (합정동)",37.546577,126.913918,closed,0.0,2629,,,2019-05-29,외국인관광 도시민박업,폐업,폐업,192578.587221768,449371.759586,seoul_open_data,HapJeong-361 Guesthoouse,0.0,0.0,63.08
2790,김원 하우스Ⅰ,guesthouse,마포구,마포구,홍대권,"서울특별시 마포구 연남로3길 8, 102호 (연남동)",37.561512,126.919152,closed,0.0,2630,hongdae_area,,2019-05-30,외국인관광 도시민박업,폐업,폐업,193042.474838579,451028.953945256,seoul_open_data,Kim Won HouseⅠ,0.0,0.0,38.0
2791,베인하우스,guesthouse,마포구,마포구,홍대권,"서울특별시 마포구 동교로38길 32, 301호 (연남동)",37.561419,126.922558,active,2.0,2631,core_hongdae,,2019-05-30,외국인관광 도시민박업,영업/정상,영업중,193343.407011523,451018.342631103,seoul_open_data,Vayne house,0.0,0.0,70.31
2792,글로리 하우스,guesthouse,마포구,마포구,홍대권,"서울특별시 마포구 성미산로 190-25, 201호 (연남동)",37.562591,126.923042,closed,0.0,2632,hongdae_area,,2019-06-07,외국인관광 도시민박업,폐업,폐업,193386.29,451148.43,seoul_open_data,Glory House,0.0,0.0,52.89
2793,Cineraria House,guesthouse,마포구,마포구,,"서울특별시 마포구 독막로6길 34, 2층 (합정동)",37.546577,126.913918,closed,0.0,2633,,,2019-06-10,외국인관광 도시민박업,폐업,폐업,192578.587221768,449371.759586,seoul_open_data,Cineraria House,0.0,0.0,55.48
2794,수지 하우스,guesthouse,마포구,마포구,홍대권,"서울특별시 마포구 동교로32길 16, 2층 301호 (연남동)",37.560547,126.922187,closed,0.0,2634,core_hongdae,,2019-06-10,외국인관광 도시민박업,폐업,폐업,193310.567619808,450921.648733725,seoul_open_data,Suzy's House,0.0,0.0,39.0
2795,오리엔탈 하우스,guesthouse,마포구,마포구,,"서울특별시 마포구 성산로2길 5-5, 1층 (성산동)",37.563594,126.904195,closed,0.0,2635,,,2019-06-10,외국인관광 도시민박업,취소/말소/만료/정지/중지,등록취소,191721.208600158,451261.235344983,seoul_open_data,Oriental House,0.0,0.0,49.49
2796,서울라이트,guesthouse,마포구,마포구,,"서울특별시 마포구 월드컵북로30길 30, 104동 203호 (성산동, 팰리스뷰)",37.568991,126.906313,closed,0.0,2636,,,2019-06-10,외국인관광 도시민박업,폐업,폐업,191908.949388848,451860.080230098,seoul_open_data,Seoulite,0.0,0.0,48.89
2797,준호 게스트하우스,guesthouse,마포구,마포구,홍대권,"서울특별시 마포구 와우산로29라길 7, 401호 (서교동)",37.555425,126.924509,closed,0.0,2637,core_hongdae,,2019-06-14,외국인관광 도시민박업,폐업,폐업,193515.265246584,450352.927288728,seoul_open_data,Junho Guesthouse,0.0,0.0,70.9
2798,우리 게스트하우스,guesthouse,마포구,마포구,홍대권,"서울특별시 마포구 월드컵북로5길 49-5, 2층 (서교동)",37.556137,126.913502,closed,0.0,2638,fringe_hongdae,,2019-06-14,외국인관광 도시민박업,폐업,폐업,192542.738537997,450432.825752049,seoul_open_data,Woori Guesthouse,0.0,0.0,48.33
2799,스윗 스토리,guesthouse,마포구,마포구,홍대권,"서울특별시 마포구 동교로 257, 3층 (연남동)",37.562832,126.921765,closed,0.0,2639,hongdae_area,,2019-06-14,외국인관광 도시민박업,폐업,폐업,193273.530269838,451175.288546339,seoul_open_data,Sweet Story,0.0,0.0,58.01
2800,슬리핑 윌로우,guesthouse,마포구,마포구,,"서울특별시 마포구 월드컵로19길 14, 3층 (망원동)",37.556811,126.905331,closed,0.0,2640,,,2019-06-18,외국인관광 도시민박업,폐업,폐업,191820.892414977,450508.269283925,seoul_open_data,Sleeping Willow,0.0,0.0,63.18
2801,Brand new Hongdae House,guesthouse,마포구,마포구,홍대권,"서울특별시 마포구 와우산로29길 56-11, 2층 202호 (서교동)",37.556484,126.924447,closed,0.0,2641,core_hongdae,,2019-06-18,외국인관광 도시민박업,폐업,폐업,193509.886053629,450470.513459463,seoul_open_data,Brand new Hongdae House,0.0,0.0,35.0
2802,더 블라썸,guesthouse,마포구,마포구,홍대권,"서울특별시 마포구 연남로3길 26, 1~2층 (연남동)",37.560976,126.918237,closed,0.0,2642,hongdae_area,,2019-06-18,외국인관광 도시민박업,폐업,폐업,192961.624038754,450969.551080956,seoul_open_data,The Blossom,0.0,0.0,176.55
2803,도레미 게스트하우스,guesthouse,마포구,마포구,,"서울특별시 마포구 새창로4길 16-8, 지1층 (도화동)",37.541553,126.948194,active,0.0,2643,,,2019-06-19,외국인관광 도시민박업,영업/정상,영업중,195607.285120655,448811.981303297,seoul_open_data,Doremi guesthouse,0.0,0.0,58.92
2804,Lovesome House,guesthouse,마포구,마포구,홍대권,"서울특별시 마포구 와우산로29길 17, 202호 (서교동)",37.554794,126.925786,closed,0.0,2644,core_hongdae,,2019-06-21,외국인관광 도시민박업,폐업,폐업,193628.058187856,450282.827330167,seoul_open_data,Lovesome House,0.0,0.0,43.0
2805,스프링 라이트 게스트 하우스,guesthouse,마포구,마포구,홍대권,"서울특별시 마포구 와우산로14길 18, 3층 401호 (상수동)",37.550395,126.921115,active,0.0,2645,hongdae_area,,2019-06-24,외국인관광 도시민박업,영업/정상,영업중,193214.945301945,449794.918421303,seoul_open_data,Spring Lights Guesthouse,0.0,0.0,38.56
2806,이화 게스트하우스,guesthouse,마포구,마포구,홍대권,"서울특별시 마포구 양화로23길 4-5, 302호 (동교동)",37.558916,126.922794,closed,0.0,2646,core_hongdae,,2019-06-24,외국인관광 도시민박업,폐업,폐업,193364.07752908,450740.575140407,seoul_open_data,ewha guesthouse,0.0,0.0,51.48
2807,헤이스 하우스1,guesthouse,마포구,마포구,홍대권,"서울특별시 마포구 신촌로20길 40, 1층 (노고산동)",37.553574,126.935682,active,0.0,2647,fringe_hongdae,,2019-07-01,외국인관광 도시민박업,영업/정상,영업중,194502.390167807,450146.776421188,seoul_open_data,HEYS HOUSE1,0.0,0.0,92.7
2808,헤이스 하우스2,guesthouse,마포구,마포구,홍대권,"서울특별시 마포구 신촌로20길 40, 3층 (노고산동)",37.553574,126.935682,active,0.0,2648,fringe_hongdae,,2019-07-01,외국인관광 도시민박업,영업/정상,영업중,194502.390167807,450146.776421188,seoul_open_data,HEYS HOUSE2,0.0,0.0,86.76
2809,문하우스,guesthouse,마포구,마포구,홍대권,"서울특별시 마포구 와우산로29길 26-11, 201호 (서교동)",37.555542,126.925528,active,0.0,2649,core_hongdae,,2019-07-01,외국인관광 도시민박업,영업/정상,영업중,193605.305544677,450365.893789408,seoul_open_data,Moon House,0.0,0.0,55.01
2810,일요 B&B,guesthouse,마포구,마포구,홍대권,"서울특별시 마포구 동교로30길 6, B102호 (동교동)",37.560517,126.921653,closed,0.0,2650,core_hongdae,,2019-07-01,외국인관광 도시민박업,폐업,폐업,193263.365057602,450918.288100627,seoul_open_data,Ilyo B&B,0.0,0.0,50.0
2811,킹캉,guesthouse,마포구,마포구,홍대권,"서울특별시 마포구 양화로10길 20, 401호 (서교동)",37.550701,126.914509,closed,0.0,2651,fringe_hongdae,,2019-07-03,외국인관광 도시민박업,폐업,폐업,192631.182052219,449829.412656439,seoul_open_data,King Kang,0.0,0.0,55.0
2812,Homi house,guesthouse,마포구,마포구,홍대권,"서울특별시 마포구 홍익로2길 27-15, 102호 (서교동)",37.555449,126.921258,active,0.0,2652,core_hongdae,,2019-07-05,외국인관광 도시민박업,영업/정상,영업중,193228.010060803,450355.875279769,seoul_open_data,Homi house,0.0,0.0,59.0
2813,허니워니 게스트하우스2,guesthouse,마포구,마포구,홍대권,"서울특별시 마포구 신촌로2안길 28, 동교동다가구주택 402호 (동교동)",37.55704,126.925664,closed,0.0,2653,core_hongdae,,2019-07-05,외국인관광 도시민박업,폐업,폐업,193617.480490635,450532.092611692,seoul_open_data,HoneyWoney GUESTHOUSE2,0.0,0.0,59.5
2814,BONB,guesthouse,마포구,마포구,홍대권,"서울특별시 마포구 연남로1길 24-8, B1층 102호 (연남동)",37.560658,126.918714,closed,0.0,2654,hongdae_area,,2019-07-09,외국인관광 도시민박업,폐업,폐업,193003.779937807,450934.167233181,seoul_open_data,BONB,0.0,0.0,35.54
2815,다희's 하우스,guesthouse,마포구,마포구,홍대권,"서울특별시 마포구 동교로38길 33-20, 2층 (연남동)",37.562056,126.923463,closed,0.0,2655,hongdae_area,,2019-07-11,외국인관광 도시민박업,폐업,폐업,193423.416628384,451089.045582977,seoul_open_data,Dahee's house,0.0,0.0,49.5
2816,도어스 게스트하우스,guesthouse,마포구,마포구,홍대권,"서울특별시 마포구 양화로23길 4-5, 401호 (동교동)",37.558916,126.922794,closed,0.0,2656,core_hongdae,,2019-07-11,외국인관광 도시민박업,폐업,폐업,193364.07752908,450740.575140407,seoul_open_data,Doors Guesthouse,0.0,0.0,63.94
2817,Cozy Flat 5,guesthouse,마포구,마포구,홍대권,"서울특별시 마포구 성미산로32길 5, B02호 (연남동)",37.563838,126.921901,closed,0.0,2657,hongdae_area,,2019-07-19,외국인관광 도시민박업,폐업,폐업,193285.584200597,451286.898278727,seoul_open_data,Cozy Flat 5,0.0,0.0,40.0
2818,호야 게스트하우스,guesthouse,마포구,마포구,홍대권,"서울특별시 마포구 독막로3길 24-8, 2층 (서교동)",37.549078,126.914285,closed,0.0,2658,fringe_hongdae,,2019-07-24,외국인관광 도시민박업,폐업,폐업,192611.277281205,449649.251557016,seoul_open_data,HOYA GUESTHOUSE,0.0,0.0,91.77
2819,JS house,guesthouse,마포구,마포구,홍대권,"서울특별시 마포구 동교로38길 26-11, 2층 (연남동)",37.561378,126.922416,closed,0.0,2659,core_hongdae,,2019-07-24,외국인관광 도시민박업,폐업,폐업,193330.864049889,451013.890181738,seoul_open_data,JS house,0.0,0.0,75.12
